type	id	project_id	submitter_id	data_category	data_format	data_type	experimental_strategy	file_name	file_size	md5sum	object_id	core_metadata_collections.id	core_metadata_collections.submitter_id	read_groups.id#1	read_groups.submitter_id#1
submitted_aligned_reads	0c30b037-9f59-4850-a9bf-e48b19d7b373	DCF-CCLE	G28868.HOS.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28868.HOS.3.bam	13760101976	8e40bfe9a2cafb0b6706ec8559a2e0a3	6d85951b-4bf0-49a5-988a-eaeff3962bce			d4c555b9-155a-467a-b928-d766f3b6edb4	HOS_BONE_rna_read_group
submitted_aligned_reads	4a71fc71-9633-4069-aa97-a6a536a1cd1d	DCF-CCLE	G41687.PSN1.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41687.PSN1.5.bam	13878794195	6c42e33912b871eb74e26f2f17b7974c	a257d264-ef3b-4835-ad0a-97ffc43f3ad8			3b21cd01-b2f6-40d6-a2a8-cd9c9956df29	PSN1_PANCREAS_rna_read_group
submitted_aligned_reads	4863d78e-fbff-449e-b9ea-03212146747e	DCF-CCLE	G28819.Hs_600.T.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28819.Hs_600.T.3.bam	12610428936	87569c1681c827025185f558fe066287	1231ab5b-6a61-4d53-9a96-4689e1c1357f			1c2e889e-0e47-4f75-94a1-433989b44e21	HS600T_SKIN_rna_read_group
submitted_aligned_reads	f29e67a1-aea4-4fb0-a83e-fcdea14d0cdc	DCF-CCLE	G20493.KNS-62.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20493.KNS-62.2.bam	9839425064	7018e1d8a2a045d798477449fa964f2a	dcff7336-3cc7-45f5-a2d8-c1cd599e107f			66e82c52-4759-40d9-ab4e-5e893b342e85	KNS62_LUNG_rna_read_group
submitted_aligned_reads	f11611f9-8d4a-4632-b44f-15e84e1b79ee	DCF-CCLE	G28579.NCI-H2347.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28579.NCI-H2347.1.bam	17308531034	eb5a3999ec5d7a02cee3adf0c0abba4c	66187bfd-e1c8-41c3-bb31-f85c63823925			7ed7f2a4-b1dc-4bd0-8c1a-ef0918387cb4	NCIH2347_LUNG_rna_read_group
submitted_aligned_reads	92ea2781-37e8-4b8e-aa27-12a4e1e88596	DCF-CCLE	G20497.CAL_27.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20497.CAL_27.2.bam	11871059456	85fa0f7f1c913d87d3e72532929a1595	b94a4fe7-385e-42ee-9d62-178059d7a441			1a8322e3-a803-44c4-b042-b9bb6031402f	CAL27_UPPER_AERODIGESTIVE_TRACT_rna_read_group
submitted_aligned_reads	18ed362c-e328-4544-ba24-97ef919977c3	DCF-CCLE	G27274.A-253.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27274.A-253.1.bam	13436080766	951e6bad431aad20ab705a60ad6db927	8dbfec2d-ce7b-49fe-992a-d127be290682			67fa1e7d-2af2-4fff-89e2-ed71d10a26f6	A253_SALIVARY_GLAND_rna_read_group
submitted_aligned_reads	88ae4a06-eeff-4f0c-8718-b8f0cb17ce40	DCF-CCLE	G28049.KCL-22.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28049.KCL-22.1.bam	10658994966	e197538e5ee3141e9d85faca10339c05	8f152817-56bd-44ab-9b6e-457da6f18f0a			b1d98c49-ac30-45ce-9d9c-bc5f60dd5d6d	KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	de90e741-1ea7-47b9-afc1-89e83dbc9b33	DCF-CCLE	G28591.NCI-H1703.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28591.NCI-H1703.1.bam	18053298407	44e73e1527683bdb6a4e735dd4eeadc6	a7de8049-62ac-464b-80ef-5697dedba200			e635aec8-1920-439b-9d8e-d11919701fe1	NCIH1703_LUNG_rna_read_group
submitted_aligned_reads	285c73b2-46fa-45bc-b7ac-ff4de77fde4c	DCF-CCLE	G28842.JeKo-1.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28842.JeKo-1.3.bam	14450427248	39f8bfb61593ec29b006982ab9533668	5790e7e2-0c8a-455d-88c5-b60d3c204534			a71ecfb7-6c82-4fd1-9d70-736f510d477f	JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	8e084cb0-dbd7-404c-98ac-e7cd091e38a7	DCF-CCLE	G41752.HT115.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41752.HT115.1.bam	29052858895	cfdc07e8d149c3978ff4c7ad31239d1c	aa938824-e562-490c-bed7-65b3e79dc209			c99709c1-a175-4dec-b826-572dccf0dc31	HT115_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	ddcff3d1-35e2-4b49-b953-356c4cbfe936	DCF-CCLE	G27314.GI-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27314.GI-1.1.bam	15387856327	e93c4c2fe42688354ee3b1a8050e6229	fbf9c1f4-f11c-4a4e-828c-29d209dc1138			278ae7e7-3e7f-475c-a05c-b2aa65435931	GI1_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	67dbd40a-1996-4de9-8678-f15d093684ed	DCF-CCLE	G26249.KMS-26.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26249.KMS-26.2.bam	15897880307	0c1e336793b7d0d809c6647b66a04dd2	ef3f2db9-c9a4-4067-b986-3a6dd347dcc7			082e80d3-e0ff-4513-8511-950db5cf8815	KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	34dab9c8-917a-48f5-8bf2-ca661cd2288a	DCF-CCLE	G28063.KARPAS-299.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28063.KARPAS-299.1.bam	9916144688	48bc886626dc8dcc2d9f9e8378825717	0e57d3c4-75d3-4ad0-b883-a08224835e38			5f087771-8b0e-418d-9a5a-65d5998f8e12	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	bae44cbc-14b3-4f1c-8116-d3929771c4f6	DCF-CCLE	G41692.MOLM-13.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41692.MOLM-13.5.bam	11487004011	3d3726c12e5e3092d031aef7a8c9efc7	03efa052-5270-4f35-ac36-f6100e41ea0d			11371c8f-fa3d-4374-862d-aa4e89c36253	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	6c3719c0-7ebd-4887-99a1-7864b813a634	DCF-CCLE	G27350.ECC10.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27350.ECC10.1.bam	17303647704	13ed4a43fce655dc0fbc02ae3407b930	18e28745-04ca-4d91-aee4-5c7e189b7641			37cef758-b684-492c-8d2c-e32a354adc15	ECC10_STOMACH_rna_read_group
submitted_aligned_reads	bf772dfa-33de-432d-be71-0cd9fd7a9ec5	DCF-CCLE	G27473.RCC10RGB.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27473.RCC10RGB.2.bam	21604880661	071265c0d8b503311cdbe024f62e476a	f0fb630e-87f0-4653-aecc-20c56da32a8b			1d05a061-9ee3-4b27-a798-c79c203262b3	RCC10RGB_KIDNEY_rna_read_group
submitted_aligned_reads	62b5cb07-9883-4155-a605-12424330846d	DCF-CCLE	G27271.42-MG-BA.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27271.42-MG-BA.1.bam	13026148450	569985398efa770a702e3414a321ff8c	3b52733a-7e3a-4ded-b06c-362f02659cbc			eb7a6647-8a52-4d7b-bf6c-3b9711dc26ae	42MGBA_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	84f4761b-c853-44bb-8742-593ff3e621a3	DCF-CCLE	G28864.HCC-95.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28864.HCC-95.3.bam	14543878691	776907755fa0766395c33c253721d71a	4d835b62-f3e2-4fa8-af9b-afa7264ffb78			73472826-b5ba-40a0-845c-00156d07633f	HCC95_LUNG_rna_read_group
submitted_aligned_reads	c702d22d-7b0b-402a-881d-0762b46d67ed	DCF-CCLE	G27510.SKM-1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27510.SKM-1.2.bam	18429143292	964e6a9e950846eaecaaca31cd74ff5f	9585b680-acd2-4b4f-b895-3f8876471e92			e464179f-97a1-41aa-bb9e-cc08b585e9cf	SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	fbcca9d7-abfb-4f44-9082-f250f4fc6047	DCF-CCLE	G27336.Caki-2.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27336.Caki-2.1.bam	18282148455	d223b19e4bd960b6310cedf1926ac51b	ac297d78-12bb-44e6-a1c1-e5703428afb1			46f92d80-6da5-47df-9e32-e0dd3053396c	CAKI2_KIDNEY_rna_read_group
submitted_aligned_reads	442464d8-ba9f-4558-9d20-38294bb24167	DCF-CCLE	G25211.NCI-H1963.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25211.NCI-H1963.1.bam	12799582998	1a765e8e9a4efa022c9c49e9a635fd45	614a75ea-54df-45bc-91be-3688f00e7038			576dbf8e-9213-4630-aa5f-b3a97f128b72	NCIH1963_LUNG_rna_read_group
submitted_aligned_reads	30f25d96-78ee-4dc9-8560-9f17fefa268c	DCF-CCLE	G30624.UACC-812.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30624.UACC-812.1.bam	12285843897	94ec75c5c14bf3ab63512a04c9100984	06c6d3d0-49bc-41d8-9d34-e3180c51a5c9			b752f076-8746-423a-850a-51ad5dae33f2	UACC812_BREAST_rna_read_group
submitted_aligned_reads	6052fe63-9a73-4691-b56b-a6592097ac3e	DCF-CCLE	G27255.SW_1783.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27255.SW_1783.1.bam	13172017367	70375d94ea2da453c3c56f5b856bd378	e412b509-bb09-409e-80ff-368928270e0e			15399f80-1562-4241-97d5-3d5e702dc9c6	SW1783_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	a8d33fad-7033-430a-9700-c4c89ecf3c64	DCF-CCLE	G27519.Raji.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27519.Raji.2.bam	19248589203	255405c7fff3ff8751c3df6af457c517	2d94d733-5dc9-447c-8532-8ef5fc8500c2			2574ffb3-2b6d-4491-aa22-7d3e76fdcf40	RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	dc105143-4370-42ae-9f3f-fcc49ef14d15	DCF-CCLE	G27251.T98G.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27251.T98G.1.bam	12811824044	38b3b4aba0e921cc645e1d70b8d6492f	546a73a8-46a0-4a63-bd90-a5c8e7292323			34f0d567-81b4-4f58-8506-06d449d720ee	T98G_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	09a5f9ed-0b91-4ea8-9ea1-7f7eb6ab70e8	DCF-CCLE	G27509.RERF-LC-Ad1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27509.RERF-LC-Ad1.2.bam	19844942657	d378f8e33d22fa7ee22e53b565236809	1787b0ba-576c-42f6-93ea-be435f68f8ce			79b63c9b-eaa4-43e3-bda4-66d848a462eb	RERFLCAD1_LUNG_rna_read_group
submitted_aligned_reads	187ae46c-08db-44b2-bbe6-3749d496936a	DCF-CCLE	G30620.SW_1573.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30620.SW_1573.1.bam	8616502864	8854f62d60198b4291b7b461419d30f0	73fb85a0-8473-4cb5-ad57-eb4feafc3453			6d30b031-cb4e-46f4-adab-c3d4ccc6c2d6	SW1573_LUNG_rna_read_group
submitted_aligned_reads	b887c56b-b6df-4c89-a559-36c6d46e9b94	DCF-CCLE	G26198.KNS-60.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26198.KNS-60.2.bam	13451759652	e3292fff04173a462eeb914a6f302bdf	37f4277a-688f-4a16-8001-32469fd887e8			8b9699a1-7f60-43b8-9867-ccf9cfb7fdca	KNS60_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	66f72cbd-23a5-4062-9c56-8c87f7838f6f	DCF-CCLE	G41691.PA-TU-8988T.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41691.PA-TU-8988T.5.bam	15333798060	68f1e0ece1a9dfc636eb911b4eb0fd1c	81353eb6-5fc1-44b7-a90a-ad6a647a439e			db8dce08-241a-4b76-ab99-3ff0db06e8d6	PATU8988T_PANCREAS_rna_read_group
submitted_aligned_reads	4c9e5aa9-3f3d-4559-8131-11d7c95a174f	DCF-CCLE	G27208.SU.86.86.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27208.SU.86.86.1.bam	13682688405	1c29470aa5d8598bd854f8505f95e10e	d1aba961-1ee7-47c2-a826-a0ed055b0dd1			020f87b5-af02-44d5-82ee-e97a41682108	SU8686_PANCREAS_rna_read_group
submitted_aligned_reads	04c0ac09-5f23-4936-b408-46dd22b22323	DCF-CCLE	G30585.WM-88.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30585.WM-88.1.bam	8595448157	38499fdc5bc0802fa4692d8abf4c0d6a	9293cf05-61c4-4e91-bdf3-aeadb6c6d9ec			69e7bfe0-57fa-4c4e-9b8c-f71d26b4b874	WM88_SKIN_rna_read_group
submitted_aligned_reads	2f1eeac5-54ac-4396-a14d-da8afe0750f0	DCF-CCLE	G27268.SK-HEP-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27268.SK-HEP-1.1.bam	13452955344	b88764c223e6756a7fdd15a5ce53f451	e6048bd8-ada1-4154-86c7-a5f45cdf96aa			7c38719c-eb41-4d58-83de-8e91dae447c7	SKHEP1_LIVER_rna_read_group
submitted_aligned_reads	77d1020a-0781-4ce7-a053-ff548965fb76	DCF-CCLE	G28033.LNCaP_clone_FGC.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28033.LNCaP_clone_FGC.1.bam	11430890241	843933d543337821bcb80b1e6bee84d4	665cb228-0bd0-4a30-872f-5eb8936866e5			57548327-9abc-4656-8014-2283cfe524fd	LNCAPCLONEFGC_PROSTATE_rna_read_group
submitted_aligned_reads	0fe71694-5cd4-4e56-829f-936a12460865	DCF-CCLE	G25227.NCI-H146.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25227.NCI-H146.1.bam	12783699938	c1d779ab63e6acd3a9cd9d4e6563402b	7de7cf37-6182-4395-9bdc-31d300027946			82a9691d-1169-488f-89ed-f0b9a4e24827	NCIH146_LUNG_rna_read_group
submitted_aligned_reads	b75b0ea8-fb4b-4c8b-af3c-03ac257f126d	DCF-CCLE	G27303.HCC-1359.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27303.HCC-1359.1.bam	17850893129	a86c9899e55a9cd7faec658dc616393c	e5987562-3e21-46fa-96e3-10ecfe7d42f7			2ba6913a-da36-441c-a7df-b16799b5c4ce	HCC1359_LUNG_rna_read_group
submitted_aligned_reads	4f520609-97be-4e7f-aceb-37e3acc3e844	DCF-CCLE	G30558.TUHR14TKB.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30558.TUHR14TKB.1.bam	12856809462	d96fb5fa95e1e6a8d366541e8a324840	664e45cc-0a76-44e2-94f7-77ae1ec8b7c6			27f3d1ad-cc22-482d-a22f-d01c90ec758e	TUHR14TKB_KIDNEY_rna_read_group
submitted_aligned_reads	f7a48c4c-f7a5-4a38-93c2-e016678cfb2d	DCF-CCLE	G41724.HGC-27.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41724.HGC-27.5.bam	15254921871	3780694098c226e5ffb4839cc07970b5	edd156ec-7a7e-43ef-92dc-d2678f64285f			3095f323-efaa-4d0f-8df4-7de8b8bbceed	HGC27_STOMACH_rna_read_group
submitted_aligned_reads	61d4a34c-d1e9-4eae-853b-94fc68507084	DCF-CCLE	G20479.HCC1143.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20479.HCC1143.2.bam	12979604769	a3c2e9e4d41588339a5d11a64ba879c0	e6489ad8-f74b-4d89-a29b-ce7eafea66e3			ed6d432b-a553-4239-87c6-7e0acc130639	HCC1143_BREAST_rna_read_group
submitted_aligned_reads	e4eab6fe-a872-4d11-9efc-568776c1920a	DCF-CCLE	G27483.S-117.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27483.S-117.2.bam	17262285982	ea601a84058f2b328ff52b7e3fc8d59a	6e031a74-ea3e-46d2-9b91-94a27320d540			f638e6db-50ae-4a32-9379-6c71432738ea	S117_SOFT_TISSUE_rna_read_group
submitted_aligned_reads	dd00b97a-d443-48d0-a9f5-7729cc3826ae	DCF-CCLE	G27239.ACC-MESO-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27239.ACC-MESO-1.1.bam	11500167163	1221502e5c9e8fcbb432870e08b366d7	f98e4f07-a48d-49b0-8de0-d202c06cd28c			712916da-c208-4527-bf35-43fe9e9d2ca9	ACCMESO1_PLEURA_rna_read_group
submitted_aligned_reads	641b3122-8ba6-44dc-b77b-480fdf69d1ac	DCF-CCLE	G27476.PK-59.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27476.PK-59.2.bam	19131449950	3f2e47a25c94e48a78f471b72244d1c8	4ca819d1-5bbd-49b7-a4db-7c94b5c2ffb6			c61c202d-e774-49f0-a3a9-c17eaf4d78cd	PK59_PANCREAS_rna_read_group
submitted_aligned_reads	e6527172-cb9c-48a2-b7cb-4b55a5602aad	DCF-CCLE	G28811.Hs_839.T.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28811.Hs_839.T.3.bam	12073721605	31521f2092f66502d8d86a8e36917802	11f9cc66-1b86-4aef-8262-bae6d1c9dbbd			321c499c-e91d-4ddd-a8d3-709e1a620f49	HS839T_SKIN_rna_read_group
submitted_aligned_reads	dd0e844f-2ebb-414a-97bc-71a7fba9de5e	DCF-CCLE	G28555.MOLM-16.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28555.MOLM-16.1.bam	18692103919	fe8e4f2bb611d9f447c1349c29b51d12	91eeb7f8-807c-49e0-b93a-ce1048ade20e			934a12a1-a02c-4450-b32d-2c47066c37c0	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	b46a403d-4911-4c7f-b4f5-04bfe5b621a5	DCF-CCLE	G27358.BCP-1.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27358.BCP-1.1.bam	21088845760	061f5f3149a7768fabfcb3acb618d7de	2b720505-9051-46a1-b54f-e731cd013715			0549304c-0dc2-4bf4-9ac1-e388b9a02816	BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	fae07996-6257-4e11-b916-3c9ba4b7f13f	DCF-CCLE	G20488.DB.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G20488.DB.2.bam	13522743857	099995f652e7beaaedb0e1dc58bcac92	2b4b4bec-3026-4ed5-a32f-e264dcdf8527			b29ca765-f79a-464b-8f71-79c4b0ec73f4	DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	b5d32b0a-8c56-4aff-8868-8b1aaf91a1ea	DCF-CCLE	G30609.SU-DHL-4.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30609.SU-DHL-4.1.bam	15075729050	b49fefd11c171a284b9d111c047fb606	b09f9322-4e8a-48e6-b4ff-f4e58012eaf5			19e9cd1d-a4ad-4eab-bcd7-76c6595230b6	SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	9c4731d4-6d63-43ba-959b-e07e966057df	DCF-CCLE	G26232.CAS-1.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26232.CAS-1.2.bam	14578128442	87cde88872d0f91d5fc047e2d0b8e894	e68afec9-7ed0-48c2-9d87-d62c8dbb3f41			a8a4fca4-4ab5-468e-a8e8-619f2f495543	CAS1_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	347e8fe7-f923-4730-a7e3-874dbae97236	DCF-CCLE	G28531.NALM-19.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28531.NALM-19.1.bam	20226541833	cdcaa1e02c156ae83743d242f5971048	4ae868e2-d283-4742-bede-532c0524e6af			4c701029-2c32-4ae0-8be9-97456b6a019c	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
submitted_aligned_reads	a9f05aa1-73ab-4619-bb49-4023f0cdb14a	DCF-CCLE	G27272.TYK-nu.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27272.TYK-nu.1.bam	15027791481	b47748e680e974b050fe5b8a02f844d6	267a393b-f9f9-429c-803d-63575735c92f			9ccdc0ec-ce34-4a3b-a956-01a7ec389eb9	TYKNU_OVARY_rna_read_group
submitted_aligned_reads	64940459-1608-4506-aeb6-49b2f149a50f	DCF-CCLE	G30594.UACC-893.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30594.UACC-893.1.bam	15234801268	ef0e9ad82fb4d5d130c3fb14f1d31f51	1fbd24c1-6c2a-4089-b037-74f54be99f96			318b1c37-9094-47d5-aa2f-edd3473e38c9	UACC893_BREAST_rna_read_group
submitted_aligned_reads	418fae2f-066c-472c-90f0-eb362fd69791	DCF-CCLE	G27292.Panc_10.05.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27292.Panc_10.05.1.bam	13652701810	cda49627af2bcd194c3e6136610c0ef6	bbb5d553-10a1-47af-961b-a42918dfbb3e			0b62ba84-0d30-41b6-b517-950623841251	PANC1005_PANCREAS_rna_read_group
submitted_aligned_reads	efd73260-cee6-4548-af6a-796352759d8d	DCF-CCLE	G25206.NCI-H1694.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G25206.NCI-H1694.1.bam	13962820730	25086ef2bd7951e092787abaa175d004	3f0d9d0f-c00c-43f1-8909-91e20b00717c			e8f86546-bcd2-4173-9616-0da72d0ead0b	NCIH1694_LUNG_rna_read_group
submitted_aligned_reads	ab873b2b-1cdf-4298-a6cb-6331aed914e3	DCF-CCLE	G41749.LS513.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41749.LS513.5.bam	14643316023	367f992ef9adb9aa270d02651476aa0e	2ba83d99-65e0-48c0-906c-fa69ea89b28a			04b2ce72-86d8-4515-b03a-f510fc5d0337	LS513_LARGE_INTESTINE_rna_read_group
submitted_aligned_reads	58155aaa-0dc4-4b47-b267-14e7ebd133ce	DCF-CCLE	G27484.SH-4.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27484.SH-4.2.bam	18728792946	fd7bcc902f75cb828b7c9c9b140b5d85	a45b9d28-c20a-4d9b-81ef-b61b079f644d			cd88de7b-5ab8-4ddd-a27f-25c89d044a07	SH4_SKIN_rna_read_group
submitted_aligned_reads	f2ba1403-3ed8-434b-9918-fb3464c059d2	DCF-CCLE	G27462.SNU-489.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27462.SNU-489.2.bam	16579476045	ea0dc0bc86cae9013ebfaf36dad46d4f	8edf708d-dca0-4349-bd9b-1932d8a2b5e1			3e06a2e8-47f8-4100-a4b6-37d8cd620ab8	SNU489_CENTRAL_NERVOUS_SYSTEM_rna_read_group
submitted_aligned_reads	713eded8-b39e-4b43-a75a-6f45343ba87b	DCF-CCLE	G41721.NUGC-4.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41721.NUGC-4.5.bam	11423754563	a26a2d59fee074ad25c8f20f01016d15	62854dd7-2bb9-40b3-8e25-010ab3d45df0			76c1b5aa-8841-4a29-a0bc-837acb5c8d6d	NUGC4_STOMACH_rna_read_group
submitted_aligned_reads	e05bc6c9-d6ef-45cd-8dd7-55259edaf0e4	DCF-CCLE	G28878.HEC-251.3	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G28878.HEC-251.3.bam	13131284120	320d87b5f1dd10c65eb89292dfc64520	3280b261-e2db-4a3c-b8ea-6ecb83655708			4a0f4641-6490-45cb-a93d-3479dda4b46c	HEC251_ENDOMETRIUM_rna_read_group
submitted_aligned_reads	16e5bf88-7990-413c-8820-f63b12558788	DCF-CCLE	G27466.SNU-601.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27466.SNU-601.2.bam	17144140765	2ea4909fc87ae275bc008b65eda2f7d0	1fa1e073-6a83-4f68-8f7d-27035462c11b			fa30fdf3-84dc-47ce-96f0-b9798ea20ea4	SNU601_STOMACH_rna_read_group
submitted_aligned_reads	99d5fcb9-5f79-4b9e-b264-e1095b42cec2	DCF-CCLE	G26201.COLO-783.2	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G26201.COLO-783.2.bam	14791499498	3d448bc3a213b1abafa51b4117c1c28f	6868fd18-1d87-4eaa-b6e9-9e6a72431ea3			dce7b064-b9eb-42ff-83aa-1cbd6a83db9f	COLO783_SKIN_rna_read_group
submitted_aligned_reads	06487ee1-3cdd-4c9e-9c9d-777b1e174156	DCF-CCLE	G41725.PK-1.5	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G41725.PK-1.5.bam	13212773965	0e7fb7d1e8dc0b39332bb389945d04bf	12ab2b53-3774-4129-9cb6-1ec328afb7e7			8c6d91b1-ace8-4c05-85e1-4b4f10805494	PK1_PANCREAS_rna_read_group
submitted_aligned_reads	cd4a691d-1a13-47e6-8f95-b2db1232fa54	DCF-CCLE	G27210.8305C.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27210.8305C.1.bam	13315433047	d67d58c9b54ec0de83cdf6458d9ea6c6	a25de833-0d7e-469d-a30a-10b148cd90ed			80a52831-606f-453b-a0a7-d2744d16a2b4	8305C_THYROID_rna_read_group
submitted_aligned_reads	5823ef51-59ba-462e-9aa0-30be0ee1b050	DCF-CCLE	G27338.CAL-12T.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27338.CAL-12T.1.bam	15576712594	54e9bbe33c4a32d27fbc4648325c8616	100a7f3f-d70d-485f-a166-3a0d7a7003f2			632474ad-ac2e-4744-a798-e12bf8284591	CAL12T_LUNG_rna_read_group
submitted_aligned_reads	38bbe338-2c7c-4201-8272-ad16cc58eab7	DCF-CCLE	G27211.SW_1990.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G27211.SW_1990.1.bam	11389520067	0fc3567cf976699960b0d3381ed05fdd	d7e9eca3-fa1f-4e0a-839f-46e0c218a053			2dfb0f54-339e-4b7d-97e9-b079ef84e015	SW1990_PANCREAS_rna_read_group
submitted_aligned_reads	d0552b35-c64b-4e81-b2a0-b0c99170fb8a	DCF-CCLE	G30631.SU-DHL-10.1	Sequencing Data	BAM	Aligned Reads	RNA-Seq	G30631.SU-DHL-10.1.bam	14190255048	0f4a30163364383d114beeff7ca2cb1d	c4c2e989-4cb2-4921-a12b-7c104ea42e1c			bdd6a6c6-6ce0-47ff-85f6-d58a2d9eb4d1	SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_rna_read_group
